ID,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE
16716,Dealer,0,0,3,BHK,1559.282142,1,1,Dagapur_Siliguri,26.741803000000004,88.395904
16717,Dealer,0,0,3,BHK,1850.2704239999998,1,1,Sector-20 Panchkula_Panchkula,30.6665,76.8625
16718,Owner,0,0,2,BHK,982.1753365000001,1,1,Thalambur_Chennai,12.852171,80.216826
16719,Dealer,0,1,2,BHK,1174.875734,1,1,Manpada_Mumbai,19.239813,72.962722
16720,Dealer,0,0,2,BHK,1268.230818,1,1,Sannatammanahalli_Bangalore,13.048081,77.756825
16721,Dealer,0,0,3,BHK,1836.484832,1,1,Hiranandani Estate_Mumbai,19.255098,72.9815265
16722,Dealer,0,1,3,BHK,1990.44586,1,1,Sector-85 Mohali_Mohali,30.664859999999997,76.70610699999999
16723,Dealer,0,0,2,BHK,850.0991782,1,1,New Town_Kolkata,22.5922,88.484911
16724,Dealer,0,0,1,BHK,650.0072223,1,1,Sector-18 Ulwe_Mumbai,18.973907999999998,73.02510600000001
16725,Owner,0,0,2,BHK,649.8283472,1,1,Nizampura_Vadodara,22.328394,73.176639
16726,Dealer,0,1,3,BHK,1773.0496449999998,1,1,NIBM_Pune,18.475864,73.89000899999999
16727,Owner,0,0,1,BHK,1094.418466,1,1,Shivanagar_Bangalore,12.96991,77.59796
16728,Dealer,0,0,3,BHK,1554.550594,1,1,Sector 39 Faridabad_Faridabad,28.478619000000002,77.291147
16729,Owner,0,0,1,BHK,539.9568035,1,1,Datta nagar kiwale_Pune,18.649739,73.800326
16730,Owner,0,1,3,BHK,1500.0,1,1,Sector-115 Mohali_Mohali,30.712867,76.648557
16731,Dealer,1,1,4,BHK,2478.851577,0,1,Mullanpur_Chandigarh,30.73528,76.79111
16732,Dealer,0,0,2,BHK,950.0146156,1,1,Andheri (West)_Mumbai,19.139348000000002,72.820458
16733,Owner,0,0,2,BHK,1030.126336,1,1,Tripunithura_Kochi,9.952439,76.36329649999999
16734,Dealer,0,0,4,BHK,3672.1311479999995,1,1,Sector-128 Noida_Noida,28.522931,77.357078
16735,Owner,0,0,3,BHK,1365.103003,1,1,Shankar Nagar_Amravati,21.158795,77.317542
16736,Dealer,0,0,3,BHK,1456.953642,1,1,Kanakpura Road_Bangalore,12.896796,77.5724
16737,Dealer,0,0,2,BHK,1000.0,1,1,Bijoygarh_Kolkata,22.54111,88.33778000000001
16738,Owner,0,1,1,BHK,538.1165919,1,1,Shikrapur_Pune,18.69361,74.13806
16739,Owner,1,1,2,BHK,1209.6774189999999,0,1,Bhimrad_Surat,21.12359,72.804292
16740,Owner,0,0,2,BHK,1155.045351,1,1,Mahadevpura_Bangalore,12.934997000000001,77.61585699999999
16741,Dealer,0,0,3,BHK,1896.7334039999998,1,1,Akshaya Nagar_Bangalore,12.96991,77.59796
16742,Dealer,0,0,3,BHK,1448.035279,1,1,Hiranandani Estate_Lalitpur,19.255098,72.9815265
16743,Dealer,0,1,2,BHK,1095.311299,1,1,Raj Nagar Extension_Ghaziabad,26.900926000000002,75.775927
16744,Dealer,1,0,2,BHK,800.0,0,1,Vengaivasal_Chennai,12.89911,80.169
16745,Owner,0,0,3,BHK,1385.041551,1,1,Gottigere_Bangalore,12.858535,77.590438
16746,Owner,0,1,3,BHK,1448.254266,1,1,Bapuji Nagar_Bhubaneswar,20.260071,85.83189300000001
16747,Dealer,0,0,2,BHK,1100.110011,1,1,Takka Colony_Maharashtra,18.150834,74.569131
16748,Dealer,1,1,1,BHK,690.0212313999999,0,1,Ghodbunder Road_Lalitpur,24.690279999999998,78.41889
16749,Dealer,1,1,1,BHK,650.0436596,0,1,Bhandup (West)_Maharashtra,19.147866,72.932609
16750,Dealer,0,0,3,BHK,1550.120565,1,1,Sector-105 Mohali_Mohali,30.658839,76.681686
16751,Dealer,1,0,3,BHK,102004.0802,0,0,Mahalunge_Pune,18.573994,73.753171
16752,Dealer,1,1,3,BHK,961.5384615,0,0,Goregaon (West)_Mumbai,19.161955,72.839616
16753,Dealer,0,0,2,BHK,975.0390016000001,1,1,Ulwe_Mumbai,18.973907999999998,73.02510600000001
16754,Dealer,0,0,3,BHK,1364.522417,1,1,Chitrakoot_Jaipur,26.91667,75.86667
16755,Owner,0,0,2,BHK,850.1594049,1,1,Model Town_Bhilai,30.885469,75.84425300000001
16756,Owner,0,0,2,BHK,1300.0,1,1,Makarpura_Vadodara,22.241239999999998,73.200301
16757,Owner,0,0,3,BHK,1075.0,1,1,Yelahanka_Bangalore,13.11389,77.59833
16758,Owner,0,0,3,BHK,1252.191335,1,1,Sarrajugari Veedhi_Bhimavaram,16.5333,81.5333
16759,Owner,0,0,3,BHK,1585.014409,1,1,Lowadih_Ranchi,23.196253,85.765283
16760,Dealer,0,1,3,BHK,2044.006252,1,1,Konanakunte_Bangalore,12.8855,77.5638
16761,Dealer,0,0,3,BHK,1850.103832,1,1,Race Course_Dehradun,30.313140999999998,78.044472
16762,Dealer,0,0,3,BHK,1675.041876,1,1,Kharghar_Mumbai,19.038204999999998,73.06612
16763,Dealer,1,1,2,BHK,1002.4605849999999,0,1,Panch Pakhadi_Mumbai,18.96667,72.83333
16764,Dealer,0,0,2,BHK,730.0792657000001,1,1,Action Area I_Kolkata,22.54111,88.33778000000001
16765,Dealer,1,1,2,BHK,1250.8229099999999,0,1,Borivali (East)_Mumbai,19.235,72.8598
16766,Dealer,0,0,2,BHK,1118.985453,1,1,Chembur (East)_Mumbai,19.05871,72.89969
16767,Dealer,1,1,3,BHK,1571.4285710000001,0,0,Bellandur_Bangalore,12.9255,77.6765
16768,Owner,0,0,3,BHK,1314.4058890000001,1,1,Kondhwa_Pune,18.52361,73.84778
16769,Owner,0,0,2,BHK,914.9891865000001,1,1,Mapusa_Goa,15.591970000000002,73.80894
16770,Dealer,0,0,2,BHK,1257.158821,1,1,Malad (West)_Lalitpur,19.1849,72.8347
16771,Dealer,0,1,2,BHK,1227.0748119999998,1,1,Balewadi_Pune,18.097689000000003,74.735239
16772,Dealer,0,1,4,BHK,2758.6206899999997,1,1,Sector-60 Gurgaon_Gurgaon,28.401971000000003,77.09943299999999
16773,Dealer,0,0,3,BHK,1389.205192,1,1,Patturaickal_Thrissur,10.52,76.21
16774,Dealer,1,1,1,BHK,321.0058182,0,1,Andheri (East)_Maharashtra,19.1145,72.8712
16775,Owner,0,0,3,BHK,1560.062402,1,1,Saguna More_Patna,25.61,85.14139
16776,Dealer,0,0,3,BHK,1350.2109699999999,1,1,Sector-50 Noida_Noida,28.5679,77.3679
16777,Dealer,1,1,4,BHK,2582.925503,0,1,Sethi Colony_Jaipur,26.903207000000002,75.840568
16778,Dealer,0,0,3,BHK,3984.4707810000004,1,1,Sector-65 Gurgaon_Gurgaon,28.403138000000002,77.070052
16779,Dealer,1,1,2,BHK,930.0035559,0,1,Andheri (West)_Maharashtra,19.139348000000002,72.820458
16780,Dealer,0,0,2,BHK,827.2006389,1,0,Goregaon (East)_Maharashtra,19.1615,72.8731
16781,Owner,0,0,2,BHK,1050.199538,1,1,Channasandra_Bangalore,12.90489,77.519299
16782,Dealer,1,1,2,BHK,478.21732599999996,0,0,Sector 85 Faridabad_Faridabad,28.406152000000002,77.355951
16783,Owner,0,0,2,BHK,950.269243,1,1,Indirapuram_Ghaziabad,28.63676,77.36315
16784,Dealer,0,1,3,BHK,1883.9590440000002,1,1,Zirakpur_Chandigarh,30.662283000000002,76.822397
16785,Dealer,0,1,2,BHK,1345.198675,1,1,Sector-66A Mohali_Mohali,30.661103999999998,76.746082
16786,Dealer,0,0,3,BHK,2850.0021920000004,1,1,Juhu_Mumbai,19.1026,72.8243
16787,Dealer,0,0,3,BHK,1229.773463,1,1,Chembur_Lalitpur,19.05871,72.89969
16788,Dealer,0,0,2,BHK,920.0690052000001,1,1,Taloja Panchanand_Mumbai,18.96667,72.83333
16789,Dealer,0,0,3,BHK,1266.222378,1,1,Sector 77 Faridabad_Faridabad,28.368269,77.37273
16790,Dealer,0,1,2,BHK,1206.155552,1,1,Ghodbunder Road_Mumbai,28.743724,76.81131500000001
16791,Dealer,1,1,1,BHK,762.0164127,0,1,Kharghar_Mumbai,19.038204999999998,73.06612
16792,Owner,0,0,2,BHK,772.0144753,1,1,Moti Nagar_Mumbai,28.662407,77.139149
16793,Owner,0,0,1,BHK,425.17006799999996,1,1,Gunjan_Vapi,20.390456,72.91401
16794,Dealer,1,1,4,BHK,2325.5813949999997,0,1,Zirakpur_Chandigarh,30.662283000000002,76.822397
16795,Owner,0,0,2,BHK,251.984377,1,1,Sanjay Nagar_Ghaziabad,28.695519,77.45466400000001
16796,Dealer,0,0,2,BHK,1481.2986050000002,1,1,Kalena Agrahara_Bangalore,12.865219,77.59036
16797,Owner,0,0,3,BHK,1567.225735,1,1,Sector 86 Faridabad_Faridabad,28.406388,77.342588
16798,Owner,0,0,3,BHK,3250.591017,1,1,Vicenza Exotica New Alkapuri_Vadodara,22.31055,73.1695
16799,Dealer,1,1,2,BHK,1256.597135,0,1,Kandivali (East)_Mumbai,19.1955,72.8728
16800,Owner,0,0,2,BHK,1190.121988,1,1,Sholinganallur_Chennai,12.90015,80.22791
16801,Dealer,1,1,3,BHK,1411.940299,0,0,Wathoda_Maharashtra,21.279707000000002,78.842789
16802,Dealer,1,1,2,BHK,1242.887092,0,1,Hinjewadi_Pune,18.5853,73.7413
16803,Owner,0,0,2,BHK,740.0194742000001,1,1,Maharani Peta_Visakhapatnam,17.7,83.25
16804,Owner,0,0,3,BHK,1400.0,1,1,Gunadala_Vijayawada,16.515342999999998,80.65431099999999
16805,Owner,0,0,3,BHK,1668.41453,1,1,Dona Paula_Panaji,15.450560000000001,73.80333
16806,Owner,0,1,3,BHK,3150.625809,1,1,Sector-88 Mohali_Mohali,30.684523,76.691728
16807,Dealer,0,0,3,BHK,1418.867925,1,1,Ajmer Road_Jaipur,26.928784999999998,75.828002
16808,Dealer,0,0,2,BHK,850.3401361,1,1,Mansarovar_Jaipur,26.8626,75.7633
16809,Dealer,0,1,3,BHK,2578.101304,1,1,Tulaja Bhawani Nagar_Pune,20.029201,73.787918
16810,Owner,0,0,3,BHK,1919.608348,1,1,Varachha_Surat,21.218626,72.862113
16811,Owner,0,0,2,BHK,976.1591890000001,1,1,RMV Extension_Bangalore,40.99482329999999,-85.7661219
16812,Owner,0,0,2,BHK,1383.801384,1,1,Banashankari_Bangalore,12.96991,77.59796
16813,Owner,0,1,2,BHK,1033.057851,1,1,Yelahanka_Bangalore,13.11389,77.59833
16814,Owner,0,0,3,BHK,1523.065193,1,1,Ahinsa Khand 2_Ghaziabad,28.9196,76.8972
16815,Dealer,1,0,3,BHK,1677.070716,0,1,Mukundapur_Kolkata,22.491564999999998,88.402473
16816,Dealer,0,0,3,BHK,4000.0,1,1,Shyam Nagar_Jaipur,26.809241999999998,75.741434
16817,Owner,0,0,3,BHK,1740.020471,1,1,Althan Canel Road_Surat,21.151992,72.81002
16818,Dealer,0,0,3,BHK,1900.0292309999998,1,1,Sahastradhara_Dehradun,30.382066,78.123734
16819,Owner,0,0,2,BHK,938.0329732999999,1,1,Sunny Enclave_Mohali,30.664299,76.817624
16820,Dealer,1,1,3,BHK,1214.329083,0,0,Balkum_Mumbai,19.222101000000002,72.988231
16821,Dealer,0,1,2,BHK,1150.103214,1,1,Balewadi_Pune,18.097689000000003,74.735239
16822,Dealer,0,0,3,BHK,1380.150193,1,1,Unnichira_Kochi,9.930471,76.271273
16823,Dealer,0,0,3,BHK,1750.0875039999999,1,1,Sinhgad Road_Pune,19.164548,73.52786800000001
16824,Dealer,1,0,3,BHK,1425.178147,0,1,Mithilapuri Colony_Visakhapatnam,17.7,83.25
16825,Dealer,1,1,2,BHK,1005.180546,0,1,Mulund (West)_Mumbai,19.1759,72.9522
16826,Dealer,1,1,4,BHK,214451.6129,0,0,Sector-66b Mohali_Mohali,30.651191999999998,76.755011
16827,Owner,0,0,1,BHK,651.0003176,1,1,Madhuban Bapudham_Ghaziabad,28.707966,77.48760300000001
16828,Owner,0,0,2,BHK,1099.807534,1,1,Kothewada_Nagpur,21.022122,79.007475
16829,Dealer,0,0,4,BHK,3600.082288,1,1,Shastri Nagar_Mumbai,19.139242000000003,72.828969
16830,Dealer,0,0,2,BHK,973.3333332999998,1,1,Chandra Layout_Bangalore,12.960633999999999,77.523237
16831,Dealer,0,1,4,BHK,2633.311389,1,1,Konanakunte_Bangalore,12.8855,77.5638
16832,Dealer,1,1,2,BHK,800.0719166,0,1,Naigaon (East)_Lalitpur,19.35269,72.864824
16833,Owner,0,0,1,BHK,700.2188183999999,1,1,Dabhoi_Vadodara,22.12947,73.41756
16834,Owner,0,0,1,BHK,555.0114267000001,1,1,VOC Nagar Pammal_Chennai,12.975,80.13472
16835,Owner,0,0,3,BHK,1399.847289,1,1,Daspalla Hills_Visakhapatnam,17.717329,83.315212
16836,Dealer,0,0,2,BHK,973.9959993999998,1,1,Porur_Chennai,13.03478,80.15586
16837,Dealer,0,0,3,BHK,1559.004948,1,1,Sector 11 Koparkhairane_Lalitpur,19.095064,73.008003
16838,Builder,1,1,1,BHK,418.5185185,0,0,Rahata_Shirdi,19.77,74.48
16839,Dealer,1,1,4,BHK,1978.3791420000002,0,0,Kharghar_Maharashtra,19.038204999999998,73.06612
16840,Owner,0,0,3,BHK,1355.01355,1,1,Talegaon Dabhade_Pune,18.72,73.68
16841,Builder,1,1,3,BHK,1386.535203,0,0,Panvel_Mumbai,18.966114,73.148278
16842,Dealer,0,1,2,BHK,710.0031556,1,0,Hinjewadi_Pune,18.5853,73.7413
16843,Owner,0,0,2,BHK,600.0857265,1,1,Sidedahalli_Bangalore,13.069025,77.49814
16844,Owner,0,0,3,BHK,1230.186894,1,1,Pragathi Nagar_Bangalore,18.669125,78.10801500000001
16845,Dealer,1,1,3,BHK,1434.42623,0,1,Kandivali (East)_Mumbai,19.1955,72.8728
16846,Dealer,0,0,3,BHK,1951.337027,1,1,Niranjanpur_Dehradun,30.3018,78.015
16847,Dealer,1,1,2,BHK,597.6992331,0,0,Kasar vadavali_Lalitpur,24.6902,78.416
16848,Owner,0,0,2,BHK,1200.192031,1,1,Sector-70 Noida_Noida,28.596320000000002,77.38143000000001
16849,Dealer,0,1,3,BHK,1415.173338,1,1,Electronic City Phase II_Bangalore,12.8458,77.6727
16850,Dealer,0,0,3,BHK,1852.589641,1,1,Niranjanpur_Indore,22.72056,75.84722
16851,Owner,0,0,2,BHK,668.0838142000001,1,1,Sector-28 Pratap Nagar_Jaipur,26.807408000000002,75.83865899999999
16852,Dealer,0,0,2,BHK,950.0662837000001,1,1,Sector-82 Noida_Noida,28.527596999999997,77.389374
16853,Dealer,0,0,4,BHK,3141.566856,1,1,Sector-78 Noida_Noida,28.560719,77.386208
16854,Owner,0,0,2,BHK,900.0473708999999,1,1,Greater Mohali_Mohali,21.0,77.0
16855,Dealer,0,0,3,BHK,1936.2788239999998,1,1,Action Area II_Kolkata,22.54111,88.33778000000001
16856,Dealer,1,1,3,BHK,1655.8119,0,1,Sector-108 Gurgaon_Gurgaon,28.514348,76.983292
16857,Dealer,0,1,2,BHK,1345.00427,1,1,Sector-66A Mohali_Mohali,30.661103999999998,76.746082
16858,Dealer,0,0,4,BHK,2359.979633,1,1,Sector 88 Faridabad_Faridabad,28.431862,77.351104
16859,Owner,0,0,1,BHK,595.0019833,1,1,Ujjain Road_Indore,22.646608999999998,75.991213
16860,Dealer,0,1,2,BHK,1008.445733,1,1,Mulund (West)_Lalitpur,19.1759,72.9522
16861,Dealer,0,0,2,BHK,810.0081001,1,1,Thakur Village_Mumbai,18.914541,72.818211
16862,Dealer,0,0,2,BHK,1045.10451,1,1,Sector-7 Kamothe_Lalitpur,19.072166,72.986798
16863,Dealer,1,1,2,BHK,1102.3622050000001,0,1,Sholinganallur_Chennai,12.90015,80.22791
16864,Builder,1,1,3,BHK,781.0356653,0,0,Akurdi_Lalitpur,18.647126,73.763802
16865,Dealer,0,0,4,BHK,2653.0411710000003,1,1,Kodbisanhalli_Bangalore,12.96991,77.59796
16866,Dealer,0,0,2,BHK,829.0749817000001,1,1,Hiranandani Estate_Lalitpur,19.255098,72.9815265
16867,Owner,0,0,2,BHK,851.1443162,1,1,Thalambur_Chennai,12.852171,80.216826
16868,Dealer,0,0,2,BHK,1216.175129,1,1,Whitefield_Bangalore,12.9958935,77.761394
16869,Owner,0,0,2,BHK,1049.7000859999998,1,1,Danish Kunj Kolar Bawadia Road_Bhopal,23.25,77.41667
16870,Dealer,0,1,2,BHK,855.0256508,1,1,Sector-77 Noida_Noida,28.568096,77.390253
16871,Builder,0,0,2,BHK,1191.2150869999998,1,0,Tripunithura_Kochi,9.952439,76.36329649999999
16872,Owner,0,0,3,BHK,1536.0983099999999,1,1,Sector-34 Noida_Noida,28.583703999999997,77.360401
16873,Owner,0,0,2,BHK,880.0880087999999,1,1,Pardi_Valsad,20.52,72.95
16874,Owner,0,0,2,BHK,2316.680097,1,1,Dona Paula_Panaji,15.450560000000001,73.80333
16875,Dealer,0,0,3,BHK,1672.0,1,1,Nipania_Indore,22.760061,75.928572
16876,Owner,0,0,2,BHK,699.844479,1,1,Bhupatwala_Haridwar,29.892311,78.000723
16877,Owner,0,0,4,BHK,2500.0,1,1,Chottanikkara_Ernakulam,9.97833,76.28361
16878,Dealer,0,1,3,BHK,1842.04467,1,0,Sector-81 Gurgaon_Gurgaon,28.388225,76.946376
16879,Builder,0,1,3,BHK,1195.4899679999999,1,0,Undri_Pune,18.452663,73.93104
16880,Dealer,0,0,1,BHK,630.03663,1,1,Sector 19 Ulwe_Mumbai,19.049989,73.077321
16881,Dealer,0,0,4,BHK,3000.0545460000003,1,1,Khar West_Lalitpur,19.0705,72.8309
16882,Dealer,0,0,2,BHK,1339.060131,1,1,Sector 88 Faridabad_Faridabad,28.431862,77.351104
16883,Owner,0,0,3,BHK,1518.0265650000001,1,1,Sector-62 Noida_Noida,28.6221,77.3674
16884,Builder,1,1,1,BHK,374.25149700000003,0,0,Hiranandani Gardens - Powai_Lalitpur,19.124896,72.89350300000001
16885,Owner,0,0,3,BHK,930.1270417000002,1,1,Gajanan Nagar Kothi Meena Bazaar Area_Agra,27.254098,78.27282
16886,Owner,0,1,2,BHK,865.7301535,1,1,Tapukara_Bhiwadi,28.2102,76.8606
16887,Owner,1,1,2,BHK,1380.071764,0,1,Sector-94 Noida_Noida,28.551820000000003,77.324137
16888,Dealer,0,1,2,BHK,999.4332137,1,1,Sarjapur Road_Bangalore,12.86,77.786
16889,Builder,1,0,3,BHK,1222.727273,0,0,Shankarpur_Durgapur,23.660741,87.24367600000001
16890,Dealer,0,0,2,BHK,645.6535775,1,1,Kasar vadavali_Maharashtra,20.084522,72.900306
16891,Owner,0,0,1,BHK,550.0550055,1,1,Dilshad Plaza_Ghaziabad,28.691929,77.329477
16892,Owner,0,0,3,BHK,1745.0042219999998,1,1,Jagatpura_Jaipur,26.832353,75.841749
16893,Dealer,1,0,2,BHK,923.1562661,0,1,Mahalunge_Pune,18.573994,73.753171
16894,Owner,0,0,2,BHK,1167.1335199999999,1,1,Sector 17 Ulwe_Mumbai,18.964489,73.019574
16895,Dealer,0,0,2,BHK,1020.199959,1,1,Shingapura_Bangalore,13.079758,77.535738
16896,Dealer,0,0,3,BHK,1281.229981,1,1,Phulnakhara_Bhubaneswar,20.26444,85.82806
16897,Dealer,0,1,2,BHK,800.0,1,1,Tapukara_Bhiwadi,28.2102,76.8606
16898,Owner,0,0,2,BHK,990.0990098999999,1,1,Gunjan_Vapi,20.390456,72.91401
16899,Dealer,0,0,1,BHK,578.3456624,1,1,Chhalera_Noida,28.57,77.32
16900,Dealer,0,1,3,BHK,1959.459459,1,1,Zirakpur_Chandigarh,30.662283000000002,76.822397
16901,Owner,0,0,2,BHK,749.5590829,1,1,Manglam City_Jaipur,26.91667,75.86667
16902,Dealer,1,0,3,BHK,1284.246575,0,1,Rps Nagar_Patna,25.41667,85.16667
16903,Owner,0,0,2,BHK,684.1115102000001,1,1,Balaji Nagar_Chennai,12.981444999999999,80.160441
16904,Owner,0,0,2,BHK,800.0,1,1,Begampura_Aurangabad,19.9011,75.3199
16905,Dealer,0,1,2,BHK,1238.9380529999999,1,1,Shalimar garden_Ghaziabad,28.686090999999998,77.334644
16906,Dealer,0,0,3,BHK,2235.318025,1,1,Marine Drive_Kochi,9.9800255,76.27530300000001
16907,Dealer,1,1,2,BHK,618.7770715,0,1,Pokhran-2_Lalitpur,24.690279999999998,78.41889
16908,Dealer,0,1,3,BHK,1570.012756,1,1,Binny Pete_Bangalore,12.96991,77.59796
16909,Owner,0,0,2,BHK,1129.2647769999999,1,1,Katol Road_Nagpur,21.27,78.58
16910,Owner,0,0,5,BHK,1300.014445,1,1,Khurda_Bhubaneswar,20.26444,85.82806
16911,Dealer,0,0,2,BHK,1175.494399,1,1,Tilak Nagar_Mumbai,19.068492000000003,72.898896
16912,Dealer,0,0,2,BHK,940.0324149,1,1,Chinchbhavan_Nagpur,21.15389,79.08306
16913,Dealer,0,0,2,BHK,850.0,1,1,New Barrakpur_Kolkata,22.680731,88.442807
16914,Owner,0,0,2,BHK,1250.0,1,1,Hoodi_Bangalore,12.989436999999999,77.71780600000001
16915,Dealer,0,1,1,BHK,425.6433763,1,1,Marol_Lalitpur,24.690279999999998,78.41889
16916,Owner,0,0,2,BHK,930.0780601,1,1,Mogappair West_Chennai,13.077741,80.16490300000001
16917,Owner,1,0,3,BHK,1400.107701,0,1,Omkar Nagar_Nagpur,20.100361,79.103607
16918,Dealer,0,0,3,BHK,1718.2130579999998,1,1,Lokhandwala Kandivali East_Maharashtra,19.1955,72.8728
16919,Dealer,1,1,3,BHK,1639.613051,0,1,Sector-75 Noida_Noida,28.576117,77.382136
16920,Dealer,0,1,3,BHK,2167.904179,1,1,Goregaon (East)_Lalitpur,19.1615,72.8731
16921,Dealer,0,1,3,BHK,2475.247525,1,1,Sector-66A Mohali_Mohali,30.661103999999998,76.746082
16922,Dealer,0,0,4,BHK,3104.947216,1,1,PAL_Surat,21.17,72.83
16923,Owner,0,0,3,BHK,1335.028608,1,1,Khandwa Road_Indore,22.882048,75.6803
16924,Dealer,0,1,3,BHK,1080.0,1,0,Goregaon (West)_Maharashtra,19.161955,72.839616
16925,Owner,0,0,3,BHK,2004.008016,1,1,Kalyan Nagar_Vadodara,13.019260000000001,77.64723599999999
16926,Dealer,0,1,2,BHK,975.9271308,1,1,Jogeshwari (West)_Maharashtra,19.141644,72.842908
16927,Dealer,0,0,3,BHK,1836.158192,1,1,Sector 20 Kharghar_Lalitpur,19.049214000000003,73.072916
16928,Dealer,0,0,3,BHK,1655.328798,1,1,2nd Phase Judicial Layout_Bangalore,13.022383,76.13309699999999
16929,Dealer,0,1,2,BHK,808.4541202,1,1,Thane West_Mumbai,19.18,72.96333
16930,Builder,1,1,2,BHK,122452.061,0,0,Vidyaranyapura_Bangalore,13.0814,77.5566
16931,Owner,0,0,3,BHK,1315.007429,1,1,Sector-137 Noida_Noida,28.506453999999998,77.40956800000001
16932,Dealer,0,1,3,BHK,1680.25698,1,1,Indira Nagar_Kanpur,26.508171,80.26388299999999
16933,Owner,0,0,2,BHK,600.0,1,1,Danish Kunj_Bhopal,23.25,77.41667
16934,Dealer,0,1,4,BHK,2147.523136,1,1,Sector-104 Mohali_Mohali,30.652036,76.686017
16935,Dealer,0,0,2,BHK,916.0716691,1,1,Mogappair West_Chennai,13.077741,80.16490300000001
16936,Dealer,0,0,3,BHK,2002.5747390000001,1,1,Whitefield_Bangalore,12.9958935,77.761394
16937,Dealer,0,1,3,BHK,1490.729526,1,1,Sector-15 Ghansoli_Mumbai,19.126499,72.99956
16938,Owner,0,0,1,BHK,500.0,1,1,Japanese Zone_Neemrana,27.98889,76.38833000000001
16939,Dealer,0,1,3,BHK,1827.0401949999998,1,1,Zirakpur_Chandigarh,30.662283000000002,76.822397
16940,Dealer,0,1,4,BHK,2350.00991,1,1,Andheri (West)_Lalitpur,19.139348000000002,72.820458
16941,Dealer,0,1,3,BHK,2350.176263,1,1,NIBM_Pune,18.475864,73.89000899999999
16942,Dealer,0,0,2,BHK,1070.079731,1,1,CV Raman Nagar_Bangalore,12.985560000000001,77.66389000000001
16943,Dealer,0,0,3,BHK,3843.819543,1,1,Sector-65 Gurgaon_Gurgaon,28.403138000000002,77.070052
16944,Dealer,0,0,3,BHK,1680.020677,1,1,7th Phase JP Nagar_Bangalore,35.0,136.0
16945,Dealer,1,0,2,BHK,988.9611372000002,0,1,Kasba_Kolkata,22.519728,88.38573000000001
16946,Dealer,0,0,2,BHK,1200.0,1,1,Akshaya Nagar_Bangalore,12.96991,77.59796
16947,Dealer,0,0,1,BHK,650.0640908,1,1,Sector-52 Chandigarh_Chandigarh,30.712635,76.73831899999999
16948,Owner,0,0,2,BHK,1000.0,1,1,Daurli_Meerut,28.99,77.7
16949,Dealer,0,0,3,BHK,1430.143014,1,1,Sahakara Nagar_Bangalore,13.064,77.58
16950,Dealer,0,0,2,BHK,820.0455581,1,1,Milakpur Goojar_Bhiwadi,28.194909999999997,76.826552
16951,Dealer,0,0,1,BHK,650.0072223,1,1,Khadakpada_Lalitpur,24.690279999999998,78.41889
16952,Dealer,0,0,2,BHK,1184.313725,1,1,Dindoli_Surat,21.142359,72.862596
16953,Dealer,0,0,2,BHK,1272.577997,1,1,jhusi_Allahabad,25.444108,81.914212
16954,Dealer,0,0,3,BHK,1777.759614,1,1,Jacob Circle_Mumbai,18.981738,72.829678
16955,Owner,0,1,2,BHK,975.1001219000001,1,1,Kate Wasti_Pune,45.073846,7.680335
16956,Builder,1,1,3,BHK,1450.290058,0,0,Sarjapur Road_Bangalore,12.86,77.786
16957,Dealer,0,1,3,BHK,1266.015091,1,1,Thane West_Lalitpur,19.18,72.96333
16958,Dealer,0,1,2,BHK,1219.9699699999999,1,1,Kad Nagar_Pune,18.52361,73.84778
16959,Dealer,1,0,2,BHK,717.0172084,0,1,Kasar vadavali_Mumbai,18.205923000000002,72.99918199999999
16960,Dealer,1,1,1,BHK,795.0028392999999,0,1,Sushant Golf City_Lucknow,26.781747999999997,81.006714
16961,Dealer,1,1,3,BHK,1587.061669,0,1,Malad (East)_Maharashtra,19.1758,72.8643
16962,Owner,0,0,4,BHK,3000.0,1,1,Alkapuri_Vadodara,22.31055,73.1695
16963,Owner,0,0,2,BHK,1228.011948,1,1,LB Shastri Nagar_Bangalore,18.558646,73.896074
16964,Owner,0,1,3,BHK,1350.024546,1,1,sector-121 Noida_Noida,28.602325,77.40199399999999
16965,Owner,0,0,2,BHK,484.323222,1,1,Sector-19 Panchkula_Panchkula,30.670627000000003,76.833208
16966,Dealer,0,0,3,BHK,1640.1845210000001,1,1,Sector 43 Faridabad_Faridabad,28.452268,77.288522
16967,Dealer,0,0,2,BHK,1052.11041,1,1,Sector 5 Ulwe_Lalitpur,22.575343,88.433715
16968,Owner,0,0,2,BHK,1000.0,1,1,Shulem Sarai_Allahabad,25.451221,81.788809
16969,Dealer,1,0,3,BHK,2438.2314690000003,0,1,Michael Palaya_Bangalore,50.817397,4.42145
16970,Dealer,0,0,3,BHK,2000.0,1,1,Bandra (West)_Lalitpur,19.05444,72.84056
16971,Dealer,0,1,1,BHK,639.9461097999999,1,1,Yelahanka_Bangalore,13.11389,77.59833
16972,Dealer,0,0,3,BHK,1238.041643,1,1,Sector 81 Faridabad_Faridabad,28.392678999999998,77.344375
16973,Owner,0,0,2,BHK,1201.0981470000002,1,1,Alwar Bypass Road_Bhiwadi,28.2102,76.8606
